,loss,Caccuracy,Laccuracy,Daccuracy,val_loss,val_Caccuracy,val_Laccuracy,val_Daccuracy
0,2.809774160385132,0.828125,0.14218750596046448,0.13218750059604645,1.1411691904067993,0.9624999761581421,0.34375,0.32499998807907104
1,0.764569878578186,0.9696875214576721,0.37187498807907104,0.36125001311302185,0.7163244485855103,0.9937499761581421,0.48124998807907104,0.4749999940395355
2,0.46467819809913635,0.9871875047683716,0.5065624713897705,0.49906250834465027,0.6227067708969116,0.9750000238418579,0.6812499761581421,0.65625
3,0.29832884669303894,0.9940624833106995,0.6025000214576721,0.5993750095367432,0.6187689900398254,1.0,0.7437499761581421,0.7437499761581421
4,0.21275971829891205,0.9978125095367432,0.6962500214576721,0.6949999928474426,0.5639402866363525,0.9937499761581421,0.7437499761581421,0.737500011920929
5,0.21068958938121796,0.9984375238418579,0.7306249737739563,0.729687511920929,0.5649790167808533,0.9937499761581421,0.7749999761581421,0.768750011920929
6,0.1887657791376114,0.9978125095367432,0.7653124928474426,0.7634375095367432,0.6756459474563599,1.0,0.7437499761581421,0.7437499761581421
7,0.1780022233724594,0.9975000023841858,0.7984374761581421,0.7975000143051147,0.5454408526420593,1.0,0.78125,0.78125
8,0.1669357717037201,0.9959375262260437,0.8021875023841858,0.7990624904632568,0.5525734424591064,0.9937499761581421,0.7875000238418579,0.78125
9,0.1572098284959793,0.996874988079071,0.8343750238418579,0.8318750262260437,0.6246801018714905,1.0,0.831250011920929,0.831250011920929
10,0.16110733151435852,0.9981250166893005,0.84375,0.8424999713897705,0.5476516485214233,0.9937499761581421,0.78125,0.7749999761581421
11,0.14108334481716156,0.9940624833106995,0.8556249737739563,0.8512499928474426,0.5809780359268188,1.0,0.793749988079071,0.793749988079071
12,0.15035557746887207,0.9984375238418579,0.8600000143051147,0.8584374785423279,0.5179421901702881,1.0,0.84375,0.84375
13,0.1478649079799652,0.9993749856948853,0.8768749833106995,0.8762500286102295,0.4547062814235687,1.0,0.7749999761581421,0.7749999761581421
14,0.10613346099853516,1.0,0.8871874809265137,0.8871874809265137,0.47075265645980835,0.9937499761581421,0.84375,0.8374999761581421
15,0.0859779417514801,0.9996874928474426,0.9131249785423279,0.9128124713897705,0.48348936438560486,0.9937499761581421,0.8125,0.8125
16,0.08251967281103134,0.9987499713897705,0.9237499833106995,0.9225000143051147,0.5111078023910522,0.9937499761581421,0.824999988079071,0.8187500238418579
17,0.09629093110561371,0.9959375262260437,0.9196875095367432,0.9159374833106995,0.574388325214386,0.987500011920929,0.862500011920929,0.862500011920929
18,0.08670750260353088,0.9993749856948853,0.9334375262260437,0.932812511920929,0.49737662076950073,1.0,0.856249988079071,0.856249988079071
19,0.07072028517723083,0.9987499713897705,0.9471874833106995,0.9459375143051147,0.46264442801475525,0.9937499761581421,0.824999988079071,0.824999988079071
20,0.10105156898498535,0.9931250214576721,0.9246875047683716,0.9178125262260437,0.5195298194885254,0.9937499761581421,0.856249988079071,0.8500000238418579
21,0.08007039874792099,0.9978125095367432,0.9378125071525574,0.9356250166893005,0.49175363779067993,1.0,0.8374999761581421,0.8374999761581421
22,0.13599909842014313,0.9993749856948853,0.910937488079071,0.9103124737739563,0.5069152116775513,0.9937499761581421,0.8999999761581421,0.893750011920929
23,0.1115628182888031,0.9984375238418579,0.9306250214576721,0.9293749928474426,0.5542570948600769,1.0,0.800000011920929,0.800000011920929
