,loss,Caccuracy,Laccuracy,Daccuracy,val_loss,val_Caccuracy,val_Laccuracy,val_Daccuracy
0,2.602574348449707,0.8159375190734863,0.18812499940395355,0.16875000298023224,0.7734767198562622,0.9624999761581421,0.5,0.48750001192092896
1,0.6996613144874573,0.9740625023841858,0.4346874952316284,0.42375001311302185,0.5991331934928894,0.9750000238418579,0.6312500238418579,0.6187499761581421
2,0.3926204442977905,0.9893749952316284,0.5643749833106995,0.5590624809265137,0.6114892959594727,0.9750000238418579,0.6875,0.668749988079071
3,0.2983900308609009,0.9912499785423279,0.6684374809265137,0.6640625,0.501541018486023,0.96875,0.7124999761581421,0.6937500238418579
4,0.2462635040283203,0.9943749904632568,0.71875,0.7143750190734863,0.5047636032104492,0.981249988079071,0.7437499761581421,0.7250000238418579
5,0.19656813144683838,0.996874988079071,0.7553125023841858,0.7543749809265137,0.4196547865867615,0.981249988079071,0.793749988079071,0.78125
6,0.17711800336837769,0.996874988079071,0.8050000071525574,0.8031250238418579,0.5413170456886292,0.981249988079071,0.800000011920929,0.78125
7,0.1311861276626587,0.9996874928474426,0.831250011920929,0.8309375047683716,0.5322710275650024,0.9750000238418579,0.824999988079071,0.800000011920929
8,0.19331324100494385,0.9993749856948853,0.8321874737739563,0.8318750262260437,0.5415189266204834,0.981249988079071,0.7562500238418579,0.7437499761581421
9,0.1741926372051239,0.9959375262260437,0.8309375047683716,0.828125,0.5424174666404724,0.981249988079071,0.78125,0.762499988079071
10,0.13770191371440887,0.9990624785423279,0.8559374809265137,0.8553125262260437,0.4859904646873474,0.9750000238418579,0.831250011920929,0.8187500238418579
11,0.132740780711174,0.996874988079071,0.8696874976158142,0.8671875,0.3787909150123596,0.987500011920929,0.824999988079071,0.8187500238418579
12,0.08650602400302887,1.0,0.9049999713897705,0.9049999713897705,0.40503543615341187,0.9937499761581421,0.831250011920929,0.831250011920929
13,0.07715750485658646,1.0,0.9181249737739563,0.9181249737739563,0.41603970527648926,0.987500011920929,0.8125,0.8062499761581421
14,0.08267918229103088,0.9987499713897705,0.9184374809265137,0.917187511920929,0.44317594170570374,0.9937499761581421,0.8062499761581421,0.8062499761581421
15,0.1184597909450531,0.9900000095367432,0.9034374952316284,0.8949999809265137,0.41740912199020386,0.987500011920929,0.8125,0.8125
16,0.17231225967407227,0.9962499737739563,0.8840625286102295,0.8809375166893005,0.7559078335762024,0.949999988079071,0.762499988079071,0.731249988079071
17,0.16444723308086395,0.996874988079071,0.8650000095367432,0.8621875047683716,0.4978362023830414,0.987500011920929,0.793749988079071,0.7875000238418579
18,0.141759991645813,0.9962499737739563,0.8962500095367432,0.8928124904632568,0.5639842748641968,0.9750000238418579,0.8125,0.793749988079071
19,0.10075844079256058,0.9975000023841858,0.9121875166893005,0.9100000262260437,0.5320018529891968,0.981249988079071,0.862500011920929,0.8500000238418579
20,0.08408177644014359,0.9993749856948853,0.9365624785423279,0.9359375238418579,0.4545857012271881,0.981249988079071,0.856249988079071,0.8500000238418579
