,loss,Caccuracy,Laccuracy,Daccuracy,val_loss,val_Caccuracy,val_Laccuracy,val_Daccuracy
0,5.175584316253662,0.7387499809265137,0.03593749925494194,0.02968749962747097,3.470102310180664,0.987500011920929,0.07500000298023224,0.07500000298023224
1,2.9364023208618164,0.9303125143051147,0.06406249850988388,0.05937499925494194,2.926123857498169,0.9937499761581421,0.03750000149011612,0.03750000149011612
2,2.3306541442871094,0.9599999785423279,0.09343750029802322,0.09187500178813934,2.810581684112549,1.0,0.0625,0.0625
3,1.845726490020752,0.9740625023841858,0.13718749582767487,0.1340624988079071,2.8706090450286865,1.0,0.10000000149011612,0.10000000149011612
4,1.6245477199554443,0.9828125238418579,0.16124999523162842,0.15781250596046448,2.677974224090576,1.0,0.08749999850988388,0.08749999850988388
5,1.3937867879867554,0.9859374761581421,0.18843750655651093,0.18656249344348907,2.5371341705322266,1.0,0.11874999850988388,0.11874999850988388
6,1.2369273900985718,0.9896875023841858,0.22750000655651093,0.22437499463558197,2.437682628631592,1.0,0.09375,0.09375
7,1.1276804208755493,0.9903125166893005,0.2565625011920929,0.2524999976158142,2.4420254230499268,1.0,0.16875000298023224,0.16875000298023224
8,0.9939827919006348,0.9943749904632568,0.29593750834465027,0.29468750953674316,2.398475170135498,1.0,0.13124999403953552,0.13124999403953552
9,0.8897284865379333,0.995312511920929,0.31187498569488525,0.31062498688697815,2.3530361652374268,1.0,0.14374999701976776,0.14374999701976776
10,0.8189032077789307,0.9975000023841858,0.3387500047683716,0.3384374976158142,2.2111101150512695,0.9937499761581421,0.16249999403953552,0.16249999403953552
11,0.7510095834732056,0.9981250166893005,0.3746874928474426,0.37406250834465027,2.296588182449341,1.0,0.13750000298023224,0.13750000298023224
12,0.6900215148925781,0.996874988079071,0.38593751192092896,0.38468751311302185,2.263756513595581,1.0,0.16249999403953552,0.16249999403953552
13,0.6523791551589966,0.9987499713897705,0.4021874964237213,0.40187498927116394,2.172614574432373,1.0,0.19374999403953552,0.19374999403953552
14,0.5953370928764343,0.9975000023841858,0.4350000023841858,0.43406251072883606,2.2970893383026123,0.9937499761581421,0.14374999701976776,0.14374999701976776
15,0.5357775688171387,0.9993749856948853,0.4612500071525574,0.4606249928474426,2.3633131980895996,1.0,0.13124999403953552,0.13124999403953552
16,0.5067017078399658,0.9996874928474426,0.4909375011920929,0.4906249940395355,2.1702418327331543,1.0,0.16249999403953552,0.16249999403953552
17,0.47629112005233765,0.9990624785423279,0.5065624713897705,0.5062500238418579,2.212759494781494,1.0,0.16249999403953552,0.16249999403953552
18,0.4307996332645416,0.9990624785423279,0.5174999833106995,0.5171874761581421,2.2401859760284424,1.0,0.16875000298023224,0.16875000298023224
19,0.4077673852443695,0.9996874928474426,0.5462499856948853,0.5459374785423279,2.1541061401367188,1.0,0.1875,0.1875
